text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
二、現行《立法院職權行使法》第十五條之四規定，立法委員於總統國情報告完畢後，得就報告不明瞭處，提出問題；其發言時間、人數、順序、政黨比例等事項，由黨團協商決定。準此，立法委員對總統國報告之提問，必須透過黨團針對人數、順序及政黨比例協商始能決定，而非當然之權力，有礙立法委員職權之完整行使。,內文,0.0,0.0,3,4,1,1,1
"三、爰刪除現行第一項有關立法委員針對總統國情報告之「發言時間、人數、順序、政黨比例等事項，由黨團協商決定」及「委員發言，經總統同意時，得綜合再做補充報告」等規範，並增訂總統對委員提問應「依序即時答復」之規定。
",內文,0.0,0.0,3,4,1,1,1
"
",內文,0.0,0.0,2,4,1,1,1
第二十五條　質詢之答復，不得超過質詢範圍之外。,內文,0.0,0.0,1,5,1,1,1
被質詢人除為避免國防、外交明顯立即之危害或依法應秘密之事項者外，不得拒絕答復。,內文,0.0,0.0,1,5,1,1,1
被質詢人違反第一項規定者，主席或質詢委員得予制止。,內文,0.0,0.0,1,5,1,1,1
"
",內文,0.0,0.0,1,5,1,1,1
第二十五條　質詢之答復，不得超過質詢範圍之外。,內文,0.0,0.0,2,5,1,1,1
被質詢人除為避免國防、外交明顯立即之危害或依法應秘密之事項者外，不得拒絕答復。,內文,0.0,0.0,2,5,1,1,1
"被質詢人違反第一項規定者，主席得予制止。
",內文,0.0,0.0,2,5,1,1,1
一、修正第三項。,內文,0.0,0.0,3,5,1,1,1
二、有鑑於現行立法委員於質詢時，若被質詢人對於質詢之答復超過質詢範圍之外時，必須請示主席後，由主席加以制止，質詢委員無權直接排除被質詢人於答復時，故意答非所問、離題或超過範圍之行為，嚴重阻礙委員行使質詢之攻防，且對於委員之質詢權並不尊重。,內文,0.0,0.0,3,5,1,1,1
"三、爰於第三項增訂質詢委員對於質詢之答復，超過質詢範圍時，亦得加以制止之規定。
",內文,0.0,0.0,3,5,1,1,1
"
",內文,0.0,0.0,2,5,1,1,1
"第二十九條　立法院依憲法第一百零四條或憲法增修條文第五條第一項、第六條第二項、第七條第二項、法院組織法第六十六條第二項、第四項或其他法律規定行使同意權時，不經討論，交付全院委員會審查，審查後提出院會以記名投票表決，經超過全體立法委員二分之一之同意為通過。
",內文,0.0,0.0,1,6,1,1,1
"第二十九條　立法院依憲法第一百零四條或憲法增修條文第五條第一項、第六條第二項、第七條第二項行使同意權時，不經討論，交付全院委員會審查，審查後提出院會以無記名投票表決，經超過全體立法委員二分之一之同意為通過。
",內文,0.0,0.0,2,6,1,1,1
一、修正將檢察總長人事同意權行使納入規範。,內文,0.0,0.0,3,6,1,1,1
"二、按《法院組織法》第六十六條第二項規定，最高檢察署檢察總長由總統提名，經立法院同意任命之；同法第四項亦規定，最高檢察署檢察總長因故出缺或無法視事時，總統應於三個月內重新提出人選，經立法院同意任命之。是項同意權之行使漏未納入現行《立法院職權行使法》第二十九條加以規範，爰於第一項修正之。
",內文,0.0,0.0,3,6,1,1,1
"
",內文,0.0,0.0,2,6,1,1,1
,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
