text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一二二、本院委員陳培瑜等18人擬具「學生輔導法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一二三、本院委員陳培瑜等18人擬具「教師法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一二四、本院委員鍾佳濱等18人擬具「加值型及非加值型營業稅法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一二五、本院委員鍾佳濱等17人擬具「工廠管理輔導法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一二六、本院委員吳宗憲等16人擬具「性別平等工作法第十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一二七、本院委員吳宗憲等17人擬具「性別平等工作法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一二八、本院委員吳宗憲等17人擬具「性別平等工作法第十九條之一及第二十一條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一二九、本院委員吳宗憲等17人擬具「性別平等工作法第二十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一三○、本院委員吳宗憲等17人擬具「性別平等工作法增訂第二十條之一條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一三一、本院委員吳宗憲等18人擬具「加值型及非加值型營業稅法第八條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一三二、本院委員邱志偉等20人擬具「外國專業人才延攬及僱用法第十二條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟、社會福利及衛生環境、教育及文化三委員會審查。,內文,0.0,0.0,,,,,
一三三、本院委員邱志偉等16人擬具「多層次傳銷管理法第十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一三四、本院委員邱志偉等20人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境、經濟、內政三委員會審查。,內文,0.0,0.0,,,,,
一三五、本院委員邱志偉等21人擬廢止「蒙藏邊區人員任用條例」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制、內政兩委員會審查。,內文,0.0,0.0,,,,,
一三六、本院委員邱志偉等21人擬具「公務人員考績法第三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一三七、本院委員張智倫等16人擬具「動物保護法第十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一三八、本院委員張智倫等16人擬具「中華民國刑法增訂第八十九條之一條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一三九、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一四○、本院國民黨黨團擬具「電業法第四十九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一四一、本院國民黨黨團擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一四二、本院國民黨黨團擬具「證券交易法第十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一四三、本院國民黨黨團擬具「公務人員退休資遣撫卹法第三十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一四四、本院國民黨黨團擬具「教育經費編列與管理法第三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一四五、本院委員張智倫等18人擬具「新住民基本法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一四六、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
一四七、本院委員張智倫等18人擬具「預算法第八十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一四八、本院委員張智倫等18人擬具「環境基本法第二十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一四九、本院委員馬文君等16人擬具「國土計畫法第四十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一五○、本院委員羅明才等20人擬具「證券交易稅條例第二條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一五一、本院委員涂權吉等19人擬具「中華民國刑法第三百三十九條之四條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一五二、本院委員沈伯洋等18人擬具「臺灣地區與大陸地區人民關係條例第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一五三、本院委員郭國文等16人擬具「證券投資信託及顧問法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一五四、本院委員郭國文等16人擬具「不動產證券化條例部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一五五、本院委員莊瑞雄等21人擬具「學校衛生法第六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一五六、本院委員莊瑞雄等17人擬具「性別平等工作法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一五七、本院委員莊瑞雄等17人擬具「國籍法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一五八、本院委員鍾佳濱等16人擬具「國籍法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一五九、本院委員蔡其昌等21人擬具「國民體育法第二十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
一六○、本院委員蔡其昌等21人擬具「消防法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一六一、本院委員蔡其昌等18人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境、經濟、內政三委員會審查。,內文,0.0,0.0,,,,,
一六二、本院委員陳培瑜等21人擬具「行人交通安全設施條例草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政、交通兩委員會審查。,內文,0.0,0.0,,,,,
一六三、本院委員張雅琳等18人擬具「行人交通安全設施條例草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政、交通兩委員會審查。,內文,0.0,0.0,,,,,
一六四、本院委員黃捷等20人擬具「國籍法第五條及第九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一六五、本院委員黃捷等19人擬廢止「印花稅法」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一六六、本院委員黃捷等19人擬廢止「娛樂稅法」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一六七、本院委員洪申翰等16人擬具「海洋保育法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一六八、本院委員洪申翰等17人擬具「行人交通安全設施條例草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政、交通兩委員會審查。,內文,0.0,0.0,,,,,
一六九、本院台灣民眾黨黨團擬具「公益揭弊者保護法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一七○、本院台灣民眾黨黨團擬具「兩岸締結協議處理及監督條例草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一七一、本院台灣民眾黨黨團擬具「海洋保育法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一七二、本院台灣民眾黨黨團擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一七三、本院台灣民眾黨黨團擬具「國軍老舊眷村改建條例第三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
一七四、司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一七五、大陸委員會函送「臺灣與澳門避免航空企業雙重課稅協議」112年第4季暨下半年成效報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會處理。,內文,0.0,0.0,,,,,
一七六、行政院函，為修正「檢舉違反槍砲彈藥刀械管制條例案件給獎辦法」第三條附表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一七七、內政部函送「經營家用液化石油氣零售事業者資料申報作業辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一七八、內政部函，為修正「國有耕地放租實施辦法」第三條及第十五條條文，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一七九、內政部函送「外國人申請永久居留無不良素行認定標準」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一八○、內政部函，為修正「外國人停留居留及永久居留辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一八一、內政部函，為修正「入出國及移民法施行細則」部分條文，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一八二、內政部函送「人口販運被害人及疑似人口販運被害人協助辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一八三、內政部函，為「內政部入出國及移民署實施面談辦法」名稱修正為「內政部移民署實施面談辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
一八四、海洋委員會、國防部函，為修正「海洋污染涉及軍事事務檢查鑑定辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政、外交及國防兩委員會。,內文,0.0,0.0,,,,,
一八五、國家發展委員會函送「檔案管理人員專業認證考試收費標準」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
一八六、經濟部函，為修正「電子遊戲機及電子遊戲場管理辦法」第三條及第四條條文，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
一八七、農業部函，為修正「遠洋漁業條例第十七條第一項所定與我國相互執行公海登檢之國家及指定船舶」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
一八八、農業部函，為「行政院農業委員會桃園區農業改良場辦理農藥田間試驗收費標準」名稱修正為「農業部桃園區農業改良場辦理農藥田間試驗收費標準」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
一八九、農業部函，為「行政院農業委員會畜產試驗所飼料化驗項目及收費標準」名稱修正為「農業部畜產試驗所飼料化驗項目及收費標準」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
一九○、教育部函，為修正「特殊教育法施行細則」，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九一、教育部函，為「各教育階段身心障礙學生轉銜輔導及服務辦法」名稱修正為「各教育階段身心障礙學生與幼兒轉銜輔導及服務辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九二、教育部函，為「高級中等以下學校身心障礙學生就讀普通班減少班級人數或提供人力資源與協助辦法」名稱修正為「高級中等以下學校身心障礙學生就讀普通班調整班級人數或提供人力資源及協助辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九三、教育部函，為修正「特殊教育學校設立變更停辦合併及人員編制標準」，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九四、教育部函，為修正「教育部特殊教育學生鑑定及就學輔導會組織及運作辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九五、教育部函，為「特殊教育學生申訴服務辦法」名稱修正為「特殊教育學生及幼兒申訴服務辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九六、教育部函，為「高級中等以下學校特殊教育推行委員會設置辦法」名稱修正為「教育部主管之高級中等以下學校特殊教育推行委員會設置辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九七、教育部函，為「高級中等以下學校辦理特殊教育方案及補助獎勵辦法」名稱修正為「教育部主管之高級中等以下學校辦理特殊教育方案實施辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九八、教育部函，為「高級中等以下學校身心障礙學生就讀普通班之教學原則及輔導辦法」名稱修正為「教育部主管之高級中等以下學校身心障礙學生就讀普通班之教學原則及輔導辦法」，並修正第一條、第二條及第四條條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
一九九、教育部函送「教育部主管之高級中等以下學校辦理多元資優教育方案補助及獎勵辦法」，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
二○○、教育部函，為「高等教育階段學校特殊教育專責單位設置及人員進用辦法」名稱修正為「高等教育階段學校特殊教育專責單位與資源教室設置及專責人員進用辦法」，並修正條文，請查照案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會。,內文,0.0,0.0,,,,,
二○一、行政院主計總處函送本院通過「行政院函送業經簽署之駐美國台北經濟文化代表處與美國在台協會關於臺灣與美國間貿易協定中、英文本影本案」通過附帶決議第8項書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟、內政、外交及國防、財政、司法及法制、社會福利及衛生環境六委員會審查。,內文,0.0,0.0,,,,,
二○二、審計部函送本院修正審計人員任用條例通過附帶決議第1項書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制、財政兩委員會。,內文,0.0,0.0,,,,,
二○三、環境部函送本院制定國家環境研究院組織法通過附帶決議之說明，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制、社會福利及衛生環境兩委員會。,內文,0.0,0.0,,,,,
二○四、環境部函送本院制定環境部組織法通過附帶決議第3項之辦理情形，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制、社會福利及衛生環境兩委員會。,內文,0.0,0.0,,,,,
二○五、環境部函送本院制定環境部組織法通過附帶決議第5項之辦理情形，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制、社會福利及衛生環境兩委員會。,內文,0.0,0.0,,,,,
二○六、環境部函送本院制定環境部組織法通過附帶決議第7項之辦理情形，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制、社會福利及衛生環境兩委員會。,內文,0.0,0.0,,,,,
二○七、衛生福利部函送本院修正家庭暴力防治法部分條文通過附帶決議第2項書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境、司法及法制兩委員會。,內文,0.0,0.0,,,,,
二○八、行政院函送民國112年災害防救白皮書，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二○九、（密）國家安全局函送「國家情報工作112年度總結報告」，請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
二一○、（密）金融監督管理委員會函送所屬周邊單位之董事長、總經理，及專任人員由公務員退休轉任者之薪資、獎金、月退俸及優惠存款等資料，請查照案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
二一一、國家金融安定基金管理委員會函送國家金融安定基金111年度進場執行安定任務及釋股相關說明，請查照案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
二一二、國家通訊傳播委員會函送「111年通訊傳播績效報告」，請查照案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
二一三、司法院函送「112年司法院所屬機關通訊監察業務統計年報」，請查照案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
二一四、環境部函送「111年水污染防治方案執行情形」，請查照案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會。,內文,0.0,0.0,,,,,
二一五、內政部函送該部主管受衝擊產業各項紓困方案112年11月份執行情形書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交財政委員會。,內文,0.0,0.0,,,,,
二一六、內政部函送該部主管受衝擊產業各項紓困方案112年12月份執行情形書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交財政委員會。,內文,0.0,0.0,,,,,
二一七、內政部函送「國土永續發展基金」國土功能分區劃設及各直轄市、縣（市）辦理情形112年12月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二一八、內政部函送112年度截至第4季對民間團體及個人補（捐）助經費彙總表、對縣市政府補助經費彙總表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二一九、內政部函送112年第4季社會住宅推動進度書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二二○、內政部函送警政署警察廣播電臺112年10月至12月承接委製節目彙整表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二一、內政部函送警政署112年下半年辦理「中央機關首長及特定人士派遣安全警衛」書面資料，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二二二、內政部函送中央都市更新基金辦理都市更新案112年第4季推動情形及進度表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二三、內政部函送112年度研發替代役役男人數及113年核配員額之說明，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二四、大陸委員會函送「兩岸協議執行檢討報告」，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二二五、不當黨產處理委員會函送112年第4季辦理政策及業務宣導之執行情形表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二二六、原住民族委員會函送112年第3季補助地方政府情形表及對民間團體及個人補（捐）助經費彙總表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二七、原住民族委員會函送112年度第4季辦理媒體政策及業務宣導執行情形表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二八、客家委員會函送「112年度第4季辦理政策宣導及廣告」公告資料，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二二九、中央選舉委員會函送該會及所屬112年第4季媒體政策及業務宣導執行情形表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二三○、海洋委員會函送「加強維護海域遊憩活動安全」相關工作112年12月辦理情形書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二三一、海洋委員會函送「向海致敬」政策相關工作辦理情形112年12月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二三二、海洋委員會函送112年下半年「合署辦公廳舍新建工程辦理進度」書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二三三、海洋委員會函送112年「合署辦公廳舍新建工程辦理進度」書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二三四、海洋委員會函送海巡署「籌建海巡艦艇發展計畫」112年下半年度辦理進度書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二三五、海洋委員會函送該會及所屬機關112年第4季辦理政策及業務宣導之執行情形表，請查照案。,內文,0.0,0.0,,,,,
決定：交內政委員會。,內文,0.0,0.0,,,,,
二三六、（密）國防部函送「112年度第4季管制預算運用情形統計表」（保密部分），請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
二三七、國防部函送「112年度第4季管制預算運用情形統計表」（公開部分），請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
二三八、國防部函送112年第4季經管國有土地辦理變更為非公用財產統計表，請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會。,內文,0.0,0.0,,,,,
二三九、國防部函送112年12月份「國防廠商安全調查暨保密稽核執行成效報告」，請查照案。,內文,0.0,0.0,,,,,
決定：交財政、外交及國防兩委員會審查。,內文,0.0,0.0,,,,,
二四○、國軍退除役官兵輔導委員會函送「112年度第4季退伍軍人社會團體活動經費補助執行情形說明」及「112年度第4季退伍軍人社會團體活動經費補助執行情形明細表」，請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會。,內文,0.0,0.0,,,,,
二四一、國軍退除役官兵輔導委員會函送112年第4季辦理媒體政策及業務宣導執行情形表，請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會。,內文,0.0,0.0,,,,,
二四二、僑務委員會函送「112年第4季辦理媒體政策及業務宣導執行情形表」，請查照案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
二四三、經濟部函送該部所屬事業台電、中油、台糖及台水公司112年10月份公益支出、委託調查、會費、捐助及睦鄰支出明細表，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二四四、經濟部函送該部所屬事業台電、中油、台糖及台水公司112年11月份公益支出、委託調查、會費、捐助及睦鄰支出明細表，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二四五、經濟部函送112年度截至第4季「對縣市政府、民間團體及個人補（捐）助經費彙總表」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二四六、經濟部函送標準檢驗局112年度截至第4季止對民間團體及個人補（捐）助經費彙總表，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二四七、經濟部函送產業發展署112年第4季「對縣市政府、民間團體及個人補（捐）助經費彙總表」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二四八、經濟部函送智慧財產局112年度截至第4季止「對縣市政府、民間團體及個人補（捐）助經費彙總表」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二四九、經濟部函送產業園區管理局「對民間團體及個人補（捐）助經費彙總表」112年度第4季季報表，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二五○、經濟部函送「台糖公司高雄市前鎮及小港地區土地利用情形及可活化土地規劃情形」112年下半年度書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五一、經濟部函送「台糖公司加強推動雲林縣農業循環經濟以提升整體研發能量與地方發展方案」112年12月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
"二五二、經濟部函送「台糖公司土地糾紛及求償金額新臺幣1,000萬元以上之案件處理進度」113年1月書面報告，請查照案。",內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五三、經濟部函送「台糖公司太陽光電保留三成所發綠電專予中小企業購買執行績效」113年1月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五四、經濟部函送「台電公司再生能源轉型－供電可靠度配套措施」113年1月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五五、經濟部函送「大林蒲遷村安置計畫112年第2次辦理進度」書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五六、農業部函送113年度「大阿里山軸帶百年躍升建設計畫」、「溯源農產品驗證輔導及安全管理與行銷計畫」及「畜牧廢棄物精進管理及資源加值計畫」等3項新興重大施政計畫選擇方案及替代方案之成本效益分析報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二五七、農業部函送漁業署「前鎮漁港建設專案計畫推動進度追蹤（含新建多功能水產品運銷中心招商進度）」112年12月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二五八、農業部函送112年度「農業物聯網發展計畫」執行進度及績效報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二五九、國家發展委員會函送「我國少子女化對策計畫」112年12月執行進度書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二六○、國家發展委員會函送「行政院國家發展基金產業創新轉型基金投資進度、現況及預算使用情形」112年12月書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二六一、公平交易委員會函送112年第4季查察民生物資價格波動之執行成效書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二六二、公平交易委員會函送112年第4季「媒體政策及業務宣導執行情形表」，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
二六三、公平交易委員會函送輔導協助廠商前往亞灣區投資5G AIoT產業113年2月辦理進度書面報告，請查照案。,內文,0.0,0.0,,,,,
決定：交經濟委員會。,內文,0.0,0.0,,,,,
