text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"法務部部長　蔡清祥",0000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"　　　調查局人事室主任　陳亦璇",0000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"銓敘部法規司司長　雷諶",000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"數位發展部數位產業署副署長　胡貝蒂",000000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"行政院人事行政總處組編人力處專門委員　古元玲",00000000000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"金融監督管理委員會銀行局專門委員　張曉萍",000000000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"國家通訊傳播委員會基礎設施處處長　陳春木",000000000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"內政部警政署刑事警察局警政監　林明佐",0000000000000000000,列席官員(多位官員)/內文,0.0,0.0,,,,,
"主　　席：鍾召集委員佳濱",1111100000000,主席(多位主席),0.0,0.0,,,,,
"專門委員：梁雯璍",111110000,內文,0.0,0.0,,,,,
"主任秘書：張智為",111110000,內文,0.0,0.0,,,,,
"紀　　錄：簡任秘書　陳杏枝",11111000000000,內文,0.0,0.0,,,,,
"　　　簡任編審　薛復寧",000000000000,內文,0.0,0.0,,,,,
"　　　科　　長　鮑夏明",000000000000,內文,0.0,0.0,,,,,
"　　　專　　員　林宗賢",000000000000,內文,0.0,0.0,,,,,
"報　告　事　項",00000000,報告事項(標題)/討論事項(標題)/內文,0.0,0.0,,,,,
"一、宣讀上次會議議事錄。",0000000000000,報告事項(項目符號)/內文,0.0,0.0,,,,,
"決定：確定。",0000000,內文,0.0,0.0,,,,,
"二、邀請司法院秘書長、法務部部長率所屬相關單位列席就「如何透過行政簡化、訴訟減量與科技運用以降低基層司法體系負擔之成效與精進期程」進行專題報告，並備質詢。",000000000000000000000000000000000000000000000000000000000000000000000000000000,報告事項(項目符號)/內文,0.0,0.0,,,,,
"（本次會議有委員沈發惠、羅智強、謝龍介、莊瑞雄、黃國昌、陳俊宇、吳思瑤、黃珊珊、楊瓊瓔、林思銘、吳宗憲、鍾佳濱、翁曉玲、賴士葆提出質詢；委員傅崐萁提出書面質詢。）",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：",0000,內文,0.0,0.0,,,,,
"一、報告及詢答完畢。",00000000000,報告事項(項目符號)/內文,0.0,0.0,,,,,
"二、委員質詢時，要求提供相關資料或以書面答復者，請相關機關儘速送交個別委員及本會。",000000000000000000000000000000000000000000,報告事項(項目符號)/內文,0.0,0.0,,,,,
"散會",110,內文,0.0,0.0,,,,,
" INCLUDEPICTURE ""\\\\Dpc18\\掃瞄圖檔\\十月份\\1002\\100-\\100-001.jpg"" \* MERGEFORMAT ",000000000000000000000000000000000000000000000000000000000000000000000000000000000,圖片內文/內文,0.0,0.0,,,,,
"主席：請問各位，上次會議議事錄有無錯誤或遺漏？（無）沒有的話，議事錄確定。",11100000000000000000000000000000000000,內文,0.0,0.0,,,,,
"應邀列席官員請參閱名單，並列入公報紀錄。",000000000000000000000,內文,0.0,0.0,,,,,
,0,內文,0.0,0.0,,,,,
"立法院司法及法制委員會第11屆第1會期第17次全體委員會議",0000000000000000000000000000000,內文,5.25,5.25,1,1,3,1,0
列席政府官員名單　　　　　　　　　　　　　　　113年4月25日,00000000000000000000000000000000,內文,5.25,5.25,1,1,3,1,0
,,內文,0.0,0.0,,,,,
機關,00,表格第一列(文字分散)/內文,0.0,0.0,1,2,1,1,0
職稱,00,表格第一列(文字分散)/內文,0.0,0.0,2,2,1,1,0
姓名,00,表格第一列(文字分散)/內文,0.0,0.0,3,2,1,1,0
,,內文,0.0,0.0,2,2,1,1,0
立法院,000,表格內文頂頭/內文,0.0,0.0,1,3,1,7,0
秘書長,000,表格內文頂頭/內文,0.0,0.0,2,3,1,1,0
周萬來,000,表格內文頂頭/內文,0.0,0.0,3,3,1,1,0
,,內文,0.0,0.0,2,3,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
副秘書長,0000,表格內文頂頭/內文,0.0,0.0,2,4,1,1,0
張裕榮,000,表格內文頂頭/內文,0.0,0.0,3,4,1,1,0
,,內文,0.0,0.0,2,4,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
議事處處長,00000,表格內文頂頭/內文,0.0,0.0,2,5,1,1,0
高百祥,000,表格內文頂頭/內文,0.0,0.0,3,5,1,1,0
,,內文,0.0,0.0,2,5,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
總務處處長,00000,表格內文頂頭/內文,0.0,0.0,2,6,1,1,0
廖烱志,000,表格內文頂頭/內文,0.0,0.0,3,6,1,1,0
,,內文,0.0,0.0,2,6,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
資訊處處長,00000,表格內文頂頭/內文,0.0,0.0,2,7,1,1,0
鄭輝彬,000,表格內文頂頭/內文,0.0,0.0,3,7,1,1,0
,,內文,0.0,0.0,2,7,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
法制局局長,00000,表格內文頂頭/內文,0.0,0.0,2,8,1,1,0
楊育純,000,表格內文頂頭/內文,0.0,0.0,3,8,1,1,0
,,內文,0.0,0.0,2,8,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
人事處處長,00000,表格內文頂頭/內文,0.0,0.0,2,9,1,1,0
黃瑞月,000,表格內文頂頭/內文,0.0,0.0,3,9,1,1,0
,,內文,0.0,0.0,2,9,1,1,0
總統府,000,表格內文頂頭/內文,0.0,0.0,1,10,1,1,0
第一局專門委員,0000000,表格內文頂頭/內文,0.0,0.0,2,10,1,1,0
孫浚清,000,表格內文頂頭/內文,0.0,0.0,3,10,1,1,0
,,內文,0.0,0.0,2,10,1,1,0
行政院,000,表格內文頂頭/內文,0.0,0.0,1,11,1,1,0
綜合業務處處長,0000000,表格內文頂頭/內文,0.0,0.0,2,11,1,1,0
彭紹博,000,表格內文頂頭/內文,0.0,0.0,3,11,1,1,0
,,內文,0.0,0.0,2,11,1,1,0
司法院,000,表格內文頂頭/內文,0.0,0.0,1,12,1,1,0
行政訴訟及懲戒廳廳長,0000000000,表格內文頂頭/內文,0.0,0.0,2,12,1,1,0
程怡怡,000,表格內文頂頭/內文,0.0,0.0,3,12,1,1,0
,,內文,0.0,0.0,2,12,1,1,0
考試院,000,表格內文頂頭/內文,0.0,0.0,1,13,1,1,0
保訓綜規處處長,0000000,表格內文頂頭/內文,0.0,0.0,2,13,1,1,0
龔癸藝,000,表格內文頂頭/內文,0.0,0.0,3,13,1,1,0
,,內文,0.0,0.0,2,13,1,1,0
監察院,000,表格內文頂頭/內文,0.0,0.0,1,14,1,1,0
監察調查處副處長,00000000,表格內文頂頭/內文,0.0,0.0,2,14,1,1,0
張蔭廉,000,表格內文頂頭/內文,0.0,0.0,3,14,1,1,0
,,內文,0.0,0.0,2,14,1,1,0
銓敘部,000,表格內文頂頭/內文,0.0,0.0,1,15,1,1,0
銓審司司長,00000,表格內文頂頭/內文,0.0,0.0,2,15,1,1,0
王永大,000,表格內文頂頭/內文,0.0,0.0,3,15,1,1,0
,,內文,0.0,0.0,2,15,1,1,0
內政部,000,表格內文頂頭/內文,0.0,0.0,1,16,1,1,0
合作及人民團體司專門委員,000000000000,表格內文頂頭/內文,0.0,0.0,2,16,1,1,0
葉昭宏,000,表格內文頂頭/內文,0.0,0.0,3,16,1,1,0
,,內文,0.0,0.0,2,16,1,1,0
外交部,000,表格內文頂頭/內文,0.0,0.0,1,17,1,1,0
條約法律司專門委員,000000000,表格內文頂頭/內文,0.0,0.0,2,17,1,1,0
黃仁良,000,表格內文頂頭/內文,0.0,0.0,3,17,1,1,0
,,內文,0.0,0.0,2,17,1,1,0
國防部,000,表格內文頂頭/內文,0.0,0.0,1,18,1,1,0
法律事務司法紀調查處處長,000000000000,表格內文頂頭/內文,0.0,0.0,2,18,1,1,0
王正誼,000,表格內文頂頭/內文,0.0,0.0,3,18,1,1,0
,,內文,0.0,0.0,2,18,1,1,0
教育部,000,表格內文頂頭/內文,0.0,0.0,1,19,1,1,0
人事處專門委員,0000000,表格內文頂頭/內文,0.0,0.0,2,19,1,1,0
廖鎮文,000,表格內文頂頭/內文,0.0,0.0,3,19,1,1,0
,,內文,0.0,0.0,2,19,1,1,0
法務部,000,表格內文頂頭/內文,0.0,0.0,1,20,1,1,0
參事,00,表格內文頂頭/內文,0.0,0.0,2,20,1,1,0
廖江憲,000,表格內文頂頭/內文,0.0,0.0,3,20,1,1,0
,,內文,0.0,0.0,2,20,1,1,0
衛生福利部,00000,表格內文頂頭/內文,0.0,0.0,1,21,1,1,0
保護服務司專門委員,000000000,表格內文頂頭/內文,0.0,0.0,2,21,1,1,0
張靜倫,000,表格內文頂頭/內文,0.0,0.0,3,21,1,1,0
,,內文,0.0,0.0,2,21,1,1,0
數位發展部,00000,表格內文頂頭/內文,0.0,0.0,1,22,1,1,0
資通安全署法規及國合組組長,0000000000000,表格內文頂頭/內文,0.0,0.0,2,22,1,1,0
王安定,000,表格內文頂頭/內文,0.0,0.0,3,22,1,1,0
,,內文,0.0,0.0,2,22,1,1,0
大陸委員會,00000,表格內文頂頭/內文,0.0,0.0,1,23,1,1,0
法政處組長,00000,表格內文頂頭/內文,0.0,0.0,2,23,1,1,0
李佩儒,000,表格內文頂頭/內文,0.0,0.0,3,23,1,1,0
,,內文,0.0,0.0,2,23,1,1,0
原住民族委員會,0000000,表格內文頂頭/內文,0.0,0.0,1,24,1,1,0
綜合規劃處副處長,00000000,表格內文頂頭/內文,0.0,0.0,2,24,1,1,0
洪  玲,0000,表格內文頂頭/內文,0.0,0.0,3,24,1,1,0
,,內文,0.0,0.0,2,24,1,1,0
行政院主計總處,0000000,表格內文頂頭/內文,0.0,0.0,1,25,1,1,0
公務預算處專門委員,000000000,表格內文頂頭/內文,0.0,0.0,2,25,1,1,0
黃子菡,000,表格內文頂頭/內文,0.0,0.0,3,25,1,1,0
,,內文,0.0,0.0,2,25,1,1,0
行政院人事行政總處,000000000,表格內文頂頭/內文,0.0,0.0,1,26,1,2,0
組編人力處處長,0000000,表格內文頂頭/內文,0.0,0.0,2,26,1,1,0
張翠娟,000,表格內文頂頭/內文,0.0,0.0,3,26,1,1,0
,,內文,0.0,0.0,2,26,1,1,0
,,表格內文頂頭/內文,0.0,0.0,,,,,
培訓考用處專門委員,000000000,表格內文頂頭/內文,0.0,0.0,2,27,1,1,0
賴家陽,000,表格內文頂頭/內文,0.0,0.0,3,27,1,1,0
,,內文,0.0,0.0,2,27,1,1,0
國家安全局,00000,表格內文頂頭/內文,0.0,0.0,1,28,1,1,0
秘書室組長,00000,表格內文頂頭/內文,0.0,0.0,2,28,1,1,0
吳組長,000,表格內文頂頭/內文,0.0,0.0,3,28,1,1,0
,,內文,0.0,0.0,2,28,1,1,0
"主席：本次議程討論事項為繼續審查國會改革系列方案，有關立法院組織法、立法委員行為法、立法院議事規則與立法院職權行使法民進黨黨團及各提案委員擬具之修正條文草案。我們繼續之前尚未進行完畢的提案說明及報告，先進行委員的提案說明，發言時間3分鐘，我會請在場的提案委員進行說明。因為在場有包括范雲委員、羅智強委員，羅委員要不要先？因為范雲委員剛進來，讓他喘口氣，范雲委員準備好了，我們就要請你做提案說明。",111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,7.949999809265137,0.0,,,,,
"因為今天有幾個提案，我們就要先邀請提案人范雲委員進行提案說明，時間3分鐘。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"范委員雲：謝謝召委，我的案子其實是我們三黨中唯一一個有性別平等的改革，為什麼要有性別平等改革？我想我們都知道去年的＃MeToo事件，我跟我們很多的委員都投入性平三法的修法工作，修正的條文也在今年3月8號全數施行，讓我們的校園、職場，還有任何場域的性騷擾防治調查跟懲處都能夠更加完善。可是我卻發現我們立法院非常的諷刺，我們自己立法，但是卻是＃MeToo改革的一個漏洞，因為性別平等工作法的規定中，如果職場的性騷擾屬實，雇主必須給予行為人適當的懲戒或是處理；性騷擾防治法也規定，受害者可以向行為人所屬機關提出申訴，行為人所屬機關應該調查，並提供處理建議。可是因為立委跟立委之間不是僱傭關係，也不是從屬關係，所以如果立法委員出現了性騷擾或者是性別歧視言行的話，立法院無從約束，也沒有調查的權限。立法院作為立委還有助理、公務員、職工、記者、民間團體進出工作的職場，立委是裡面權力最大的，立法院卻缺乏一個自律機制，沒有辦法保護在立法院工作的相關人員免於立委的性騷擾，亦無權處理立委之間的性騷擾，真的是性騷擾防治的一大漏洞。",1111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"事實上，過去立法院性騷擾跟性別歧視頻傳，譬如說，在國會殿堂有公然性騷擾，在議場攻防的時候，把手伸進異性委員的褲袋等，為了補上這個漏洞，我的版本在立法委員行為法第七條增訂，立法委員不得有性騷擾或性別歧視之言詞或行為。若有違反者，送交立法院紀律委員會，並由紀律委員會邀請有性別意識的調查專家、外部專家進行調查，作成調查報告及處理建議。懲處方式包含口頭或書面報告、停止出席院會、停權一定時間等處分。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我想立法委員作為立法的一個重要的機制跟代表，拒絕性騷立委是我們的責任，也是我們對全國人民應該做的，更是國會改革不可或缺的一環，謝謝司法及法制委員會排審，希望我們能夠補上這個性騷跟性別平等的漏洞，不再寬容立法院的性騷，也希望各黨跨黨派支持國會的性別改革法案，謝謝。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：謝謝范雲委員的提案說明。",1110000000000000,內文,0.0,0.0,,,,,
"接下來請提案人羅委員智強進行提案說明，時間3分鐘。",00000000000000000000000000,內文,0.0,0.0,,,,,
"羅委員智強：主席，還有大家好。其實這段時間擔任立法委員，我就發現我們立法委員真的有蠻多的議事程序跟規則，除了我們前面討論得很熱烈的國會改革五法以外，事實上有很多的議事規則，最近我有很多的體會，所以我接下來會提出一些關於怎麼去補強、改進議事規則，讓我們的議事能夠更順暢，所以我這邊的提案就是針對官員不可以反質詢特別提了一個修正的案子。這也是因為過去這一段時間我自己經常到各種不同的委員會去質詢，也包括總質詢的時候質詢了陳建仁院長，我就發現我們立法委員真的好像小媳婦一樣，為什麼呢？我要資料都很困難，連上去質詢臺質詢，經常就會遭到反質詢的干擾，比方陳建仁院長最常用的口頭禪就是，當我們在講話的時候他就講，你不專業、你這樣不正確、你不科學、你是錯的，對不對？委員的問題都還沒出來，就開始不斷地打斷、干擾。過去我跟幾個官員在質詢的過程當中也發現，他就不斷地反問我問題，明明是我問他，他突然化身成立法委員反過來問我。",11111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"因此，今天在修法的部分，我希望能夠在職權行使法第二十五條除了「質詢之答復，不得超過質詢範圍之外」再加一句，就是不得反質詢。如果違反反質詢的這種狀況的話，主席得予制止，經制止無效，就可以令其離開會場。這當然只是一個裁示的狀況，舉個例子，比方之前吳宗憲委員在質詢臺上質詢我們的準勞動部長何佩珊，他在當時是行政院的副秘書長，你就會發現一件事情，就是今天吳宗憲委員在質詢的時候，何佩珊在答詢臺上干擾，吳宗憲委員說，我不要再質詢你了，請你下臺。連主席都裁示他下臺，他也霸著質詢臺不走。凡此種種的一些議事亂象，我覺得都應該要在這一次我們新國會大家一起努力來改正。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"因此，我提出這個不得反質詢的修正案有三個目標，一個就是符合我們憲法上賦予立法委員的質詢權，來捍衛我們質詢權的行使；第二個就是能夠約束官員，好好的接受民意的監督，不要用反質詢干擾議事；第三個，我當過臺北市議員，其實臺北市議會還有很多地方議會都已經在議事規則裡面有禁止反質詢的規定，我覺得地方議會做得到，我們國會也可以做得到。以上。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：謝謝剛剛羅智強委員所做的提案說明，是關於立法委員職權行使法，在今天會議當中列為討論事項第四案中的第6個案子，因為那個剛過了復議期，所以主席把它排了進來。",11100000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"接下來有高金素梅委員的提案，分別有立法院組織法，在立法院組織法當中，我詢問一下在場提案委員有沒有要幫忙高金委員做提案說明的？包括有羅智強委員，有沒有要就本案來幫忙做說明？沒有？好。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"另外，主席也在這裡詢問提案人，包括賴瑞隆委員所提的3個案子，在場委員有進行連署的，我也逐一來詢問。在立法委員行為法當中有陳俊宇委員，有沒有要幫忙代為提案說明？有？請，時間3分鐘。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"陳委員俊宇：謝謝主席。在場各位委員、各位官員，大家好。本條文是為了要推動國會改革，強化國會議員專業立法問政能力，提升優質民主代議士的形象、強化資訊揭露、落實秘密會議保密的機制，應強化立法委員行使法定職權行為的規範，並健全其利益迴避機制。這整個內容我們是參酌公職人員選舉罷免法、公職人員利益衝突迴避法以及公務員服務法等相關法令，就立法委員關係人範圍界定、秘密會議未遵守保密規定的法律效果、兩岸交流的資訊透明化等事項增修規範，以強化行使職權之利益迴避，俾建立優質國會。",11111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"針對我們實質修正的內容在第十條裡面，「參加秘密會議之立法委員、列席人員及本院員工等，均應切結保密協議並禁止攜帶任何通訊產品進入，拒絕切結者，不得參加秘密會議。曾參加立法院秘密會議之立法委員，其本人及其關係人於任期中或聘僱關係存續期間，前往中國及港澳地區，應向立法院報備，並於網站公開。其報備方式由立法院定之。違反前二項規定，紀律委員會應立即調查，必要時提報院會予以停權，並移送司法機關調查。」修訂本法是為了要確保立法院相關會議的內容不被洩密，在此我們也希望透過這個修法，來確實要求所有出席相關會議的人員一定要落實本法，這樣才能夠確保我們國家的安全，也能夠讓我們所有的會議在進行過程中內容不被暴露出去，避免衍生不必要的問題。這是賴瑞隆委員的提案，我是本案的連署人，希望本法能夠順利通過，以上。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：接下來有賴瑞隆委員提案的立法院議事規則的修正草案，共同提案人包括沈發惠委員，在場的還有范雲委員，請問兩位委員有沒有要代為說明？沒有？好。",111000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"接下來賴瑞隆委員有提案立法院組織法的修正草案，提案人當中，在場的有沈伯洋委員，有沒有要代為提案說明？有？請，時間3分鐘。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"沈委員伯洋：這個提案最主要是在說明參與秘密會議的規則，大家都知道立法院有很多各式各樣的秘密會議，參與秘密會議的時候，他必須要先簽保密協定，他如果沒有辦法簽的話，照理說應該是不能夠參與秘密會議，所以這是一個非常簡單的規範。但其實這樣的規範遠遠不足，很重要的一個原因是，因為目前我們任何國家安全相關的法令都是在規定每一個部門的保密義務，但是大家卻可能沒有注意到，立法委員能夠接觸的機密理論上是最多的，如果今天中國滲透了譬如說陸委會其中一個部門的某一個職員，他就只能得到這一個部門相關的秘密資料，但立法委員不一樣，因為立法委員可以跟各個單位去索資，所以理論上他能夠得到的情報根據不同的議題是最全面的，但是我們現在對於立法委員的保密相關規定其實是非常非常的鬆散，所以除了行為法及職權行使法之外，還有很多小的規則其實都應該一併修訂。",11111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
