text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"黃委員珊珊：召委、各位同仁以及行政部門。對於今天這個協商，台灣民眾黨的立場其實非常清楚，因為明天我們也要召集相關提案的協商。同樣台灣民眾黨希望的是，針對經濟部宣布在4月起工商及民生用電全面漲價，以阻止台電擴大虧損，但是蔡政府執政七年以來，電價已經調漲過三次，漲幅也高達23%，4月電價再調漲11%，這當然一定會造成物價百物齊漲，衝擊百工百業。",1111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"目前蔡政府提出不得不漲的理由，其實某個程度是為其錯誤的能源政策要求人民來買單，一手伸向人民的口袋要漲電價，然後轉手再向民間電廠高額購入綠電，導致台電目前的財務黑洞持續擴大，營運的效率備受質疑，發電、儲電、配電跟電網韌性不足的問題，到現在也沒有進行改善，也就是我們一直在填補它的虧損，但是它應該要做的檢討或進一步的改善，目前為止並沒有看到新的做法。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"錯誤的政策比貪污更可怕，我們希望至少在院會要作成決議，要求經濟部要針對臺灣整體能源政策及電價的費率結構，還有台電相關各項支出以及撙節措施，向經濟委員會提出全面性的檢討報告。這個是台灣民眾黨的提案，我們希望在經過經濟委員會審議通過以前，應該電價緩漲，不是單純地漲跟不漲，而是台電必須要將他們對於整體能源政策、電價費率結構，還有各項支出及撙節措施，提出檢討報告，在這之前，我們希望全面緩漲。以上。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：非常感謝黃珊珊委員。",11100000000000,內文,0.0,0.0,,,,,
"接下來現在還有謝衣鳯委員也蒞臨現場，謝謝。",0000000000000000000000,內文,0.0,0.0,,,,,
"還有沒有其他委員要發言？沒有。",0000000000000000,內文,0.0,0.0,,,,,
"謝衣鳯委員有沒有要發言？沒有。",0000000000000000,內文,0.0,0.0,,,,,
"好，我要謝謝大家，因為今天民進黨委員沒有到，我要再次重申，因為在去年9月份也是沒有漲價，也是沒有漲價，我們當然知道，電價審議委員會一年兩次，但是我們也不要淪為政治的話術，說因為去年要選舉，所以不漲價，我們不希望如此，我們真的非常希望能夠照顧民生，台電公司從韌性電網及最重要的能源政策，到底要怎麼做？誠如剛剛委員所說的，錯誤的決策比貪污更嚴重，要怎麼樣去將能源的政策去思考，我相信這也是未來要接任的賴準總統必須要實際上去面對的問題。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席在這邊宣告：報告黨團協商會，今天因為民進黨黨團未有代表出席，所以本案保留，送院長協商。謝謝。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"散會。",0000,內文,0.0,0.0,,,,,
"散會（12時18分）",11000000000,內文,0.0,0.0,,,,,
"",00,內文,0.0,0.0,,,,,
