text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"我們醫療的優點就是可近性、公平性和便宜，但是要讓大家知道我們平均餘命真的減少了2歲，而且這還會往下掉，我今天要去跟內政部要2023年平均餘命資料，我跟大家保證，會再往下掉。為什麼？因為我們政府投入不足，很方便、很便宜，那是累積在醫護人員的假象，王正旭委員每天也在哀嘆癌症的錢不夠，這是事實，他都不敢罵，他又講不出來，雖然他心裡知道，但是身為執政黨不配合政策又不行。所以我很嚴肅的跟大家報告這件事情，癌症品質也下降，糖尿病等等的照顧，死亡率也增加。這張顯示掉了2歲，比韓國、日本、香港、澳門、新加坡都還差，我們現在平均餘命剩下79.84歲，等於10年前的平均壽命、等於倒退，這個很糟糕。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"第二個，一直罵我們要廢總額，我要再次澄清，我們沒有要廢總額，我們是要把總額改成目標制，就是有一個目標，當然預算要寬列，預算內1點1元，超過的部分看你要打7折、8折或6折，讓它們有點苟延殘喘的錢，就這麼簡單。這10幾年來，用總額預算丟給醫界，把財務風險全部丟給醫界，世界上沒有這麼好搞的政策啦！衛福部只要訂總額，就把全部財務管理丟給醫界承擔，現在每年都是三、四百億元、四、五百億元這樣累積，現在醫界已經吞下好幾千億元了，王委員也不否認這點，再這樣下去一定受不了，所以現在為什麼會有這麼大的反彈，因為疫情之後所有的年輕人，不管醫事相關的，連醫師自己都感覺到，他們不像我們以前刻苦耐勞，石崇良當住院醫師的時候，被罵、被「譙」、被打，也都靜靜的，我們被霸凌的時候也都靜靜的，因為我們為了理想、為了抱負。我跟大家報告，50幾年次以後的不用想了，60幾年次、70幾年次的醫師來講的都是講待遇、講休假、講稅金，就這樣而已，你跟他講什麼偏遠地區、去屏東山地、離島拚，你講理想，聽的人一個都沒有，所以這是現在年輕世代，不只是醫界，包括科技業也是一樣。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"所以現在人跑了，像昨天一個新加坡的醫師來找我，他說新加坡的狀況，我說你們不錯啊！放射師在我們這邊每個月6、7萬元，新加坡的放射技師大概14、15萬元，他們也怕人跑了，結果真的跑了，他們的護士找不到人，只好去找馬來西亞和菲律賓能講英語的，結果現在居然找不到人，跑去哪裡了？他說跑去美國了、跑去加拿大了，因為那邊薪水更高，到那邊上班試用期2個月就給他綠卡、給他居留權。我們在搶人才耶！我們現在人才流失，在臺灣的外勞有70幾萬人，臺灣有專業技術的人跟臺灣人在外面，不要講臺勞，不好聽，在外面幫人家奉獻的有80幾萬人，我們出去的是技術人才，我們邀進來的是勞工補充人力，這是不是對國家造成隱憂？我想像次長、石崇良署長那麼優秀，石崇良頭腦很好，非常優秀，對醫界很了解，我時常稱讚他，他一定會想出好辦法。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"政府一年要出36%，主計長朱澤民更厲害，每次問他數字，他都「黑龍繞桌」隨便講，反正他會湊出一些數據給你，所以問他等於白問。跟大家報告，政府應該出36%，我也跟石署長談過，去年如果36%的話，政府短少937億元，所以政府該負擔的36%如果補足，112年937億元、111年883億元、110年700多億元，往前都是500多億元，嚇死人啊！光是這10年就好幾千億元，所以政府投資不足，把問題都丟給醫界，只會用總額，協商之後就全丟給大家，醫界的人只好「儉腸凹肚」，有的沒有的巧立名目、胡亂收費，或者靠停車場、美食街的收費，造成自費的市場非常雜亂。我們常常聽鄉親、選民幹譙，說他去到哪家醫院自費一大堆、開個骨科自費一大堆，這都是扭曲，這是很嚴重的扭曲，如果不解決，這個問題會更嚴重。我當過全聯會理事長，真的很不忍心看到這樣，有私人保險的人付得起，沒有私人保險的人、一般底層的人怎麼辦？",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我這裡有三點我們修法的重點：總額目標制，總額目標線下1點1元，超額部分打折給付，折數協商，超額打折後，公務預算來補，或者政府投資要夠，醫療院所不會刻意衝量，超額就打折。第二，你的修法報告說0.95元要補700億元、1點1元要補1,100億元等等，你們該負擔的36%補足就好啦！政府該出的錢都不出，所以政府吃老百姓，像政府騙我們消防員、警察一樣，所以不要都推給我們醫界，好不好！政府依照健保法應該承擔的，健康臺灣提到政府要投資38%，我心裡想說36%能補足就很厲害了！所以今天要有個結果，不要一直討論、討論，討論就是擺爛嘛！對不對！3個總統候選人，你自己都說1點1元，我看到民視的截圖，賴清德總統說1點1.1元，我心想他是不是講錯，還是我聽錯？他這樣講對不對我不知道，所以今天希望行政單位好好來提出好的對策，已經到非改革不行了。以上。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：請陳昭姿委員。",11100000000,內文,0.0,0.0,,,,,
"陳委員昭姿：謝謝主席，今天沒有看到部長，看到次長跟署長，部長以前沒有承認，但是署長要承認，我陳昭姿在健保署誕生那一天受聘，到目前為止，我的聘書都還在，經歷4位總統，大概超過10位署長，所以我參與到一個相當的程度，今天我就用我很專業理解的角度來談這個問題。健保開辦將近30年，差1年就30年，第一個10年其實大家都很滿意、都很happy，包括民眾跟醫療提供者，第一年大家比較沒有相對的壓力，而且早期的設計也沒有想到後來醫學這麼進步，造成很多高規格、高標準的新科技進步得這麼快，所以第一個10年大家都很開心度過，民眾滿意度也很高。第二個10年老實說已經遇到一些財務上的挑戰，但我們也有驚無險的度過了。第三個10年就是現在，而且是在最後的1、2年，我想不可否認大家為什麼會有這個提案，因為我們覺得已經在崩潰的邊緣。其實我們今天該質詢的對象不是次長或署長，是總統和院長，因為我一直說這個層級其實是非常高的，因為臺灣的健康投資在之前大概只有GDP的6.1%，就是所謂的醫療支出，但是因為去年薛部長悄悄的把它調到7.5%，那沒關係，他說是因為把長照放進去。但是我在質詢的時候也有告訴他，當你算6.1%的時候，其實韓國是8%，贏我們；你要算7.5%，韓國是9.7%，再怎麼樣在OECD國家中都是末段班，從頭到尾就是投資不足。投資不足，我知道絕對不是署長或次長能決定，不過我們還是要講，因為目前大概6.1%的投資裡只有50%出頭是放在健保，根據匯率的變動，大概有3%到3.5%左右是放在健保。而健保是百分之百的民眾都被涵蓋到了，當然數字是99.7%，事實上只要不連手續費，大家都被涵蓋到了。所以老實說，3.5%涵蓋100%的國民，這本身是奇蹟！是臺灣創造的奇蹟，這是事實。",111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"第三件事情，因為包山包海的給付，包括感冒、發燒、咳嗽、流鼻水，到重大疾病、罕見疾病、致死性疾病，無所不包，當這件事加進來的時候就變成奇蹟、就變成血汗，靠醫療提供者他們很努力去撐住。當時我們還覺得我們的醫療是全世界最好的，但是誠如蘇清泉委員剛剛講的，我們現在是每況愈下，什麼都輸，還在末段班。包括癌症死亡率，韓國5年存活率是70%，我們只剩60%，所以臺灣人不要再罵韓國了，健康指標都輸了，還有什麼好說的；新生兒死亡率也是最高的；平均餘命剛剛蘇委員講過；另外糖尿病合併症的死亡率是日本、韓國的好幾倍，現在不是只有這個錢是血汗和奇蹟，連醫療健康指標都輸，攤開來看就是這樣。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"所以我請政府官員不要再談我們什麼很高很高，在什麼地方很高很高，因為民眾在知識不對等的情況下，還是留在看病很方便的滿意度，你如果問醫療人員的滿意度就是不一樣。所以早期我說血汗跟奇蹟，現在我還是要用兩句話告訴大家，就是現在小病保得滿好的，還不錯；大病有缺口，大病保得不好，這是健保的精神嗎？這是社會健保的精神嗎？這是我們要的健保嗎？有問題了嘛！為什麼會這樣？就是當初什麼病都涵括，什麼小病症的藥也都涵括，結果籃子撐不住了，現在進來的藥都是很昂貴的，因為醫學進步太快，又要精準，又要再生醫療，當然現在還沒有納入給付，還有標靶藥等等，都很昂貴，動不動一年就是上百萬元，你當然撐不住，也沒有退場機制。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我可能是目前唯一有提出附帶決議的，我知道光要求本身是會有擔憂的，因為這會回到老路，叫做論量計酬，0.7、0.8、0.9大家都在拚點數，那到1點1元會不會衝點數？絕對會、絕對會！所以我們要有配套措施，我就說要給大家合理配套措施，這個措施也許要請健保署、衛福部來研議，但是最後一定要更高級的行政院院長或是總統來支持嘛，因為事實上整個投資是不夠的。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"剛剛蘇委員也講到36%，那天我講的時候，薛部長不懂，但是署長你一定懂！那個36%的計算方法，有人認為根本還不到36%，這個當然可以討論，也說照支出變動。還有我一直強調，因為一般人是自付保費30%、雇主60%、政府10%，可是國家把公務員部分的雇主負擔60%也算在這整個投資的36%裡面，這樣的算法當然我們可以討論。也有人覺得政府的部分36%還是不足，那不足是不是要補到足？我們不反對這一次如果點值提高，民眾的保費也要調整，看用什麼方式調整。但是政府是不是已經付足法定的36%，我們還是有疑問，所以我後來提出了幾項很重要的配套措施。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我們看到的醫療品質問題，當然第一個專業服務費太低了，門診看了200多元，連洗頭還不如，都輸給洗頭的，基本上專業服務費一直不足，所以你逼迫醫院跟醫師沒有辦法正正當當好好看病人，好好正正當當賺錢，所以他必須想盡辦法，你說自費也罷，自費是近幾年才出現的，以藥養醫也是事實啊，這不能否認的。我是主張各醫院如果有盈餘，要有一定的比例拿來做職場環境的改善，就是工作負荷，或者改善護理人員的薪酬，這是第一個，專業服務費要做調整。然後是不是有一定的比例，我們也跟企業界的要求一樣，民眾黨也有提出相關的這個法。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"第二，我知道可能會讓很多基層的醫師會有一些擔憂，但是指示藥違法給付30年，其實大家都很自私，大家都受惠啊，所以沒有人去按鈴申告，按鈴申告的就是健保署，健保就是違法給付。其實有人說指示藥才15到21億元，陳委員你不要那麼計較，不是這樣的！因為如果指示藥不給付，就有可能民眾看完病，又要自己去買藥，有時候就乾脆在社區藥局處理了。不要忘記，還有一群分數也很高的專業人員守在社區藥局。我想署長最熟悉，一天到晚在推銷，只要少看一次病，我們現在是每人平均一年看病18次，只要少1次，少多少點？375億點，只要民眾少看一、兩次，可以省下多少錢！所以指示藥真的早晚要退出市場。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"藥價差的部分，不好意思，我還是必須為他們講話，很多人以為藥廠賺了很多錢，我跟大家講，在我的價值觀裡面，每個行業都是對等的，今天要有醫師看病，今天要有健保署來管理，可是也要有人做研發，每一個人的貢獻都一樣，當然我們要合理來看，怎麼樣努力來議價，這是不爭的事實。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"以藥價差來說，我一個月前問薛部長，他說400億元，第二個月再問他，才隔一個月，他又說變500億元。署長你偷偷跟他咬耳朵，說可能是500億元，可是我問到比500億元更多，曾經也衝過600億元，現在有可能藥價整個掉下來，百分比當然就可能掉一點，事實上還是很多，占率還是很高。還是要有一個合理的藥價差範圍嘛，你還是要處理這件事嘛！人家日本到最後就是處理這個問題，來一個猛降，然後小降，再一個大降，然後平穩下來，你要有一個合理的藥價差。而且小醫院都很辛苦，因為議價能力沒有大醫院高，輸給醫學中心。這個大家都知道，又都不處理，這次就勇敢的處理吧！已經打破八年魔咒，可以繼續執政了，對不對？做得好，還是有機會，再破一次魔咒都可能，下一個四年都有可能。所以藥價差這個部分也要做。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"最後，我想請署長研議，因為會回到論量計酬的老路，1點1元其實是論量計酬，我也必須承認。你這樣走一定是衝破了頭，就會衝破嘛，會不會擔心失控？不過我先告訴大家，現在全世界幾乎沒有人，只剩臺灣做總額制，所以我覺得你們要引進論質計酬的計畫，把論質、用品質的結果給付的方案丟出來，在全世界國家中，我們不是只有拼這個能夠熬得過啊，我們的醫療指數不用翻回來嗎？不用逆轉嗎？我們真的要繼續輸很多國家嗎？要繼續躲在末段班嗎？曾經是臺灣最引以為豪、世界前幾名、名列前茅的醫療品質，現在已經都不是了，不要再講了！因為數字攤出來，大家都知道。所以我希望論質計酬的部分，包括早期推動的DRGs無疾而終，要不要再做？包括outcome-based bundled payment，署長你也知道，我們過去也溝通過很多次，你是不是說如果沒有辦法大動作，你其實要有一些東西進來，證明臺灣的醫療品質是OK的，現在不是只有量就好。所以是不是也要鼓勵各醫院，還是怎麼樣來做，各醫院提出我有辦法提供的品質是這樣的，以論質計酬的方式來給付。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"前次我們討論再生醫療的時候，部長說有困難，公布結果有困難，可是我覺得如果我們永遠不把治療結果、照顧病人品質公布上網，讓民眾選擇，他們永遠就覺得越大的醫院就越好，但這不是我們要的，這種分級醫療不是我們要的。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"最後，主席說時間很多，不好意思，我要作結語了。分級醫療真的大崩壞，據我知道的數字所及，健保開辦的時候，醫學中心12家，區域醫院大概42家，地區醫院六百多家，但是25年之後，醫學中心就有二十幾家，還有違規多跑了幾家，區域醫院七、八十家，地區醫院剩三十幾家，各家醫院都越變越大，大家也都覺得大醫院放心，逛百貨公司也是逛大的百貨公司，去醫院也是逛大醫院，分級醫療根本就是全面放棄嘛！",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"還有，請把醫療分級的部分納入社區藥局，好不好？不要說他們在醫療機構是屬於醫療機構，等到重要資源重新分配時，也要把社區藥局納入嘛，他們也有能力照顧病人。我自己在非處方藥小組擔任20年以上的委員，我當主席超過5年，所有食藥署的配套都已經做得很完整，所以要勇敢的把這一條指示藥不給付全部回歸法案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"以上這幾點附帶決議，藥價差的部分，指示藥的部分、專業服務費的部分，盈餘拿來改善薪酬的部分，加上鼓勵論質計酬的支付方案。署長，可以嗎？雖然部長不一樣，但是我知道署長跟次長都留任，所以我們今天也恭喜你們，大家也繼續期許。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席，今天我們應該把總統找來才對，因為這個問題真的很大，也不是他們的肩膀……",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：現在朝野協商，希望總統可以到立法院院會做國情報告，而且統問統答。如果可以的話，總統真的應該要來。",1110000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"陳委員昭姿：謝謝主席給我這麼多時間，謝謝大家。",111111000000000000000000,內文,0.0,0.0,,,,,
"主席：好，謝謝陳昭姿委員。我想今天可以讓委員充分表達意見，接下來請王正旭委員。",1110000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"王委員正旭：謝謝主席。現場還有二位委員，包括秀芳委員、昭姿委員，剛剛蘇清泉委員一直要我表達我的立場，還有衛福部的官員們。",1111110000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我想這真的是一個非常重大的議題，大家都可以確認。我很高興有機會到國會服務，身為醫界的一份子，我在上任前，就去請教很多部長、署長前輩，他們如何看待健保這個議題。每一個前任的部長跟署長說這是非常重大的議題，一定要改變，至於如何改變，大家一定要有好的機制來討論，他們給我共同的鼓勵跟勸導就是這樣。我們現在希望用最簡單、可能的方式，作最大的改變，當然醫界非常非常期待，因為醫界真的非常委屈，我們也看到很多很多的困境。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"自從召委提出這個議程以後，最近我們也召開了公聽會，上個禮拜有一個很大型的討論，都一直在討論我們要怎麼改才是適當的。新內閣很快就會在520成立，部長們就會面臨這些問題，如果所有醫療資源的籌設越多越好，我都非常同意，也非常贊成，將來也希望不同的黨派能夠針對醫療資源的挹注，大家共同來努力、來促成。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"對於健保資源怎麼樣能夠投入到打造健康臺灣、照顧民眾的部分，這是非常非常重大的議題。如果可以的話，可不可以讓新內閣，包括衛福部長，在面對這些問題的時候，有一個更全盤的處理，也能讓我們共同來敦促，甚至要求他們做什麼樣的改變，如何回應民眾需求的同時，針對醫療單位，尤其是辛苦的醫療人員，不管是醫師們、藥師們、護理師們，各個職類們所面臨的問題，一起努力來解決，我認為這樣才能夠讓民眾健康得到更大保護的同時，對醫界才是公平的，所謂醫界是包括各個職類的所有從業人員。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"我們也知道，包括臺大醫院院長，他每一次談到醫療困境的時候，都非常擔心大型醫療機構面臨這麼大的困難，怎麼樣去改善。它在服務的同時，可以讓民眾看得好，這就是品質的問題。剛剛昭姿委員也非常強烈的要求品質，如何能夠變成我們在做健康照護裡很重要的一環。那麼多的議題，我們需要有社會更多不管是專家、不管是學者、不管是業者，包括身為醫師團體一員的同時，如何能夠聽到民眾的需求。民眾的訴求其實真的非常非常簡單，就是你把我的健康照顧好就可以了。我們也知道要照顧他的健康，需要各方面的資源，這個資源如何能夠透過大家的努力，一起來籌措，目前我們也知道這個困難度非常非常的多，可是有困難並不代表就沒有辦法解決，我們要找到好的路徑來解決，才能夠真的達到這樣的目標。如果我們用的方法，萬一沒有辦法真的可以很順利達到這樣的結果，會不會是另外一些困難的開始？",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
