text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"案由：本院委員李彥秀、廖偉翔、林沛祥、羅廷瑋等17人，有鑑於本院除依憲法增修條文之規定行使憲政機關人事同意權外，亦有依其他法律規定行使相關本應獨立行使職權之機關人事同意權，考量無論是憲政機關人事同意權或依其他相關法律設置之獨立機關人事同意權案，均攸關民主憲政運作之良窳，其重要性更甚於法案及其他議案，為取得立法院朝野黨團最大共識，建立多元政黨政治相互制衡機制，避免上述重要之相關獨立機關人事同意權案過於偏向單一政黨，戕害民主法治根基及補強本院行使同意權案程序時間過於倉促產生之缺失，上述人事同意權議案之行使，宜獨立列出明定於相關委員會審查後均須交付黨團協商，參酌91年時之立法例及立法院運作現況，將人事同意權協商冷凍期限延長至2個月，期以取得朝野黨團最大共識再行使投票表決之。另為符合大法官會議釋字第632號解釋意旨，避免因上述人事同意權行使在本院遲遲無法達成朝野黨團協商共識因而延宕，造成上述機關之空轉，於原提名機關函送立法院逾一定期限未完成審議時，即由程序委員會列入議程報告院會後，逕行退回該提名機關重新提出，爰擬具「立法院職權行使法第三十一條及第七十一條之一條文修正草案」。是否有當？敬請公決。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,案由(議)/內文,0.0,0.0,,,,,
"",0,案由(議)/內文,0.0,0.0,,,,,
"說明：",0000,說明/內文,0.0,0.0,,,,,
"一、查當初本法第七十一條之一立法目的除有議案交付協商後為免立法延宕促進議事效率外，同時亦有避免立法過於倉促，影響立法品質之考量，因此有設定議案冷靜期限之雙重目的，即外界所稱冷凍期之謂，合先敘明。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,說明(無函件項目符號)/內文,0.0,0.0,,,,,
"二、其次，有鑑於本院除依憲法增修條文之規定行使憲政機關人事同意權外，亦有依其他法律規定行使相關本應獨立行使職權之機關人事同意權，惟目前實務運作上，無論全院委員會及相關委員會審查後均無須交付黨團協商即逕付院會投票表決，致使行使同意權之審查投票流於形式，本應獨立行使職權無論憲政機關或其他依法律規定之各相關獨立機關過於偏袒特定政黨，嚴重扭曲民主憲政之根基。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,說明(無函件項目符號)/內文,0.0,0.0,,,,,
"三、再者，考量無論是憲政機關人事同意權或依其他相關法律設置之獨立機關人事同意權案，均攸關民主憲政運作之良窳，其重要性更甚於法案及其他議案，為取得立法院朝野黨團最大共識，避免上述重要之相關獨立機關人事同意權案過於偏向單一政黨，戕害民主法治根基及補強本院歷年行使同意權案時間過於倉促產生之缺失。爰此，宜將有關上述人事同意權之行使，獨立列出立法明定於委員會審查後均須交付黨團協商，參酌91年時之立法例及立法院運作之現況，將人事同意權之協商冷凍期限延長至2個月，期以取得朝野黨團最大共識再行使投票表決之。爰於第七十一條之一增訂第二項之規定。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,說明(無函件項目符號)/內文,0.0,0.0,,,,,
"四、為符合大法官會議釋字第632號解釋意旨，建構朝野政黨能透過黨團協商理性溝通後，取得最大共識，再投票進行表決。惟如遇上述人事同意權行使在本院遲遲無法達成朝野黨團協商共識恐因而延宕，造成上述機關之空轉，建議於原提名機關提交立法院逾3個月內未完成審議，即由程序委員會列入院會議程報告院會，逕行退回該提名機關重新提出，爰於本條增訂第三項之規定。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,說明(無函件項目符號)/內文,0.0,0.0,,,,,
"五、另本法第三十一條有關於被提名人未獲同意之效果，即提名權人應另提他人以咨立法院同意，而若同意權之議案未能及時審查完竣而遭退回者，自應如同「未獲同意」，而生「另提他人」再行送至立法院審查之效果。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,說明(無函件項目符號)/內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"提案人：李彥秀　　廖偉翔　　林沛祥　　羅廷瑋　　",0000000000000000000000000,提案連署人-議程/內文,0.0,0.0,,,,,
"連署人：黃建賓　　邱鎮軍　　陳永康　　廖先翔　　林德福　　楊瓊瓔　　陳菁徽　　游　顥　　羅智強　　牛煦庭　　涂權吉　　林倩綺　　馬文君　　",0000000000000000000000000000000000000000000000000000000000000000000000,提案連署人-議程/內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
,0,說明(內文)/內文,0.0,0.0,,,,,
,0,內文,0.0,0.0,,,,,
立法院職權行使法第三十一條及第七十一條之一條文修正草案對照表,0000000000000000000000000000000,內文,5.25,5.25,1,1,3,1,1
,,內文,0.0,0.0,,,,,
修正條文,0000,表格第一列(文字分散)/內文,0.0,0.0,1,2,1,1,1
現行條文,0000,表格第一列(文字分散)/內文,0.0,0.0,2,2,1,1,1
說明,00,表格第一列(文字分散)/內文,0.0,0.0,3,2,1,1,1
,,內文,0.0,0.0,2,2,1,1,1
第三十一條　同意權行使之結果，由立法院咨復總統或行政院長。如被提名人未獲同意或經程序委員會提報院會退回者，總統或行政院長應另提他人咨請立法院同意。,0000000000000000000000044444000000000044444444444444000444440000000000000,內文,0.0,0.0,1,3,1,1,1
第三十一條　同意權行使之結果，由立法院咨復總統。如被提名人未獲同意，總統應另提他人咨請立法院同意。,0000000000000000000000000000000000000000000000000,內文,0.0,0.0,2,3,1,1,1
配合本法第七十一條之一修正，若同意權之議案因未能及時審議完畢，而遭程序委員會提報院會，退回至原機關，則如同遭立法院否決，提名人自應另提他人以符立法意旨。,0000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,3,3,1,1,1
,,內文,0.0,0.0,2,3,1,1,1
"第七十一條之一　議案自交黨團協商逾一個月無法達成共識者，由院會定期處理。",0000000000000000000000000000000000000,內文,0.0,0.0,1,4,1,1,1
"立法院依憲法增修條文及相關其他法律行使人事同意權時，於全院委員會或相關委員會審查後均須交黨團協商，協商逾二個月無法達成共識者，由院會定期處理。",444444444444444444444444444444444444444444444444444444444444444444444440,內文,0.0,0.0,1,4,1,1,1
前項之人事同意權自提出機關送交立法院逾三個月未完成審議者，由程序委員會提報院會後逕行退回原機關重新提出。,4444444444444444444444444444444444444444444444444444,內文,0.0,0.0,1,4,1,1,1
第七十一條之一　議案自交黨團協商逾一個月無法達成共識者，由院會定期處理。,000000000000000000000000000000000000,內文,0.0,0.0,2,4,1,1,1
"一、查當初本條文立法目的除有議案交付協商後為免立法延宕促進議事效率外，同時亦有避免立法過於倉促，影響立法品質之考量，因此有設定議案冷靜期限之雙重目的，即外界所稱冷凍期之謂，合先敘明。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,3,4,1,1,1
"二、其次，有鑑於本院除依憲法增修條文之規定行使憲政機關人事同意權外，亦有依其他法律規定行使相關本應獨立行使職權之機關人事同意權，惟目前實務運作上，無論全院委員會及相關委員會審查後均無須交付黨團協商即逕付院會投票表決，致使行使同意權之審查投票流於形式，本應獨立行使職權無論憲政機關或其他依法律規定之各相關獨立機關過於偏袒特定政黨，嚴重扭曲民主憲政之根基。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,3,4,1,1,1
"三、再者，考量無論是憲政機關人事同意權或依其他相關法律設置之獨立機關人事同意權案，均攸關民主憲政運作之良窳，其重要性更甚於法案及其他議案，為取得立法院朝野黨團最大共識，避免上述重要之相關獨立機關人事同意權案過於偏向單一政黨，戕害民主法治根基及補強本院歷年行使同意權案時間過於倉促產生之缺失。爰此，宜將有關上述人事同意權之行使，獨立列出立法明定於委員會審查後均須交付黨團協商，參酌91年時之立法例及立法院運作之現況，將人事同意權之協商冷凍期限延長至2個月，期以取得朝野黨團最大共識再行使投票表決之。爰於本條增訂第二項之規定。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,3,4,1,1,1
四、最後，為符合大法官會議釋字第632號解釋意旨，建構朝野政黨能透過黨團協商理性溝通後，取得最大共識，再投票進行表決。惟如遇上述人事同意權行使在本院遲遲無法達成朝野黨團協商共識恐因而延宕，造成上述機關之空轉，建議於原提名機關提交立法院逾3個月內未完成審議，即由程序委員會列入院會議程報告院會，逕行退回該提名機關重新提出，爰於本條增訂第三項之規定。,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,3,4,1,1,1
,,內文,0.0,0.0,2,4,1,1,1
"",0,內文,0.0,0.0,,,,,
