text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
事實上，這在過去也有案例，傅崐萁委員上次曾經告訴我說，在民國84年，1995年的時候，最後一個會期，也就是院長我們在一起同事的第2屆的最後一個會期那次，曾經發生過類似的事情，但是以後就沒有發生了。那次的情形是怎麼樣，傅崐萁委員有拿一些資料給我看，我一看就懂了，就是最後一次總質詢的時候，某個國民黨委員不問了，結果劉松藩院長就一路唸下去，大概二、三十個人全部跳掉，這問題大了，跳到周伯倫的時候，他一鬧就跳不下去了，下一次院會的時候，那時候就是呂秀蓮前副總統，她和邱垂貞委員佔領主席臺argue怎麼可以這樣，那就展開協商，協商的時候，當初劉前院長想來想去就說，好啦，沒有結論，都跳掉了，讓各黨上臺發言，把這事情做個了結，那是1995年的事情。1995年以後為什麼沒有發生？我想各位很清楚，第2屆自1993年進來到1999年這段時間，也就是說93到96年這段時間，立法院的議事規則都是沿用一般民間團體簡單的議事規則，所以很多都沒有規範得很清楚，那時候大家都知道，一開院會的時候，院長，你也記得，大家就程序發言，劉松藩院長說，各位偉大的政治家，程序沒有問題，大家不要一直程序發言，一直阻撓，那時候一個人就可以擋住院會，討論法案的時候要進行大體討論、逐條討論，他就給你清點人數，會就開不下去了，所以被批評為議事牛步化，那時候立法院受到很大的要求。,內文,0.0,0.0,,,,,
所以1993以後，各黨就開始研究立法院的國會五法，那時候我是民進黨副總召，也參與整個過程，我想周萬來秘書長也很清楚這一段。到1999年1月的時候，於是乎國會五法產生了，其中有議事規則，重新規範得比較詳細，然後也有立法委員行為法，很重要的是立法院職權行使法，還有立法院組織法、立法院各委員會組織法，所謂國會五法，而且設立了國會圖書館、預算中心、法制局，1999年1月時三讀通過。但是那時候職權行使法規定，執政黨的立法委員不可以參與總質詢，這就很奇怪，但是那時候也通過了。用了8個會期以後，大家覺得質詢權是每一個立法委員很重要的職權，怎麼會執政黨的委員不可以參與總質詢，所以在1995年6月的時候改為幾問幾答、三問三答，你第一個問完，行政院長連戰就回答，第二個問完再回答，後來產生所謂的問東答西，因為每一個人5分鐘，你5分鐘、我5分鐘，各用各的5分鐘，人一站上臺講到天南地北，把它講完，奇怪！我問你的問題，你怎麼沒有回答？就是實問虛答，所以到2000年5月的時候，立法院職權行使法第十八條再重新改，就改為即問即答，當然也有書面質詢也有口頭質詢，即問即答，這時候有即問即答以後就沒有所謂的上對下，或是反質詢的問題。,內文,0.0,0.0,,,,,
早年我們在野的時候，吳敦義前院長口才非常好，聲音比你還大聲，他一直跟你搶答，大家都在比功夫，這有一段歷史。,內文,0.0,0.0,,,,,
但是我們回到主題來講，今天的主題所謂質詢唸三聲不來就跳過去，那是在立法院議事規則第二十八、二十九條，是討論事項，在討論事項中當然就是我們審查法案的時候要上台發言，針對討論事項，唸三聲沒到跳過，後面還有人在登記嘛！真正質詢時就是立法院沒有任何規範，就引用之。再回頭過來就是說這樣的過程，為什麼從劉松藩院長那一次事件以後，到今天將近三十年，從來沒有發生過問題，因為後來包括劉松藩院長自己本身，王院長乃至於蘇嘉全院長、游錫堃院長都知道，沒有來，趕快通知，稍微等一下，甚至說不然休息、協商，等他一下，「歹勢」一下子把他跳掉，所以都是相安無事。,內文,0.0,0.0,,,,,
甚至也發生過，我現在舉個例子，2014年時任立法委員廖正井在總質詢的時候遲到了，就跳過，那我們當場就幫他簽個朝野協商，等一下我會發給各位看，這個朝野協商就是這一份，簽名人有我和費鴻泰，2014年費鴻泰應該是國民黨幹事長，葉津鈴是親民黨的，所以同意廖正井委員繼續質詢，要補正質詢。,內文,0.0,0.0,,,,,
更有名的一個案例應該是晚近的時候，2021年時任行政院長蘇貞昌，那時候疫情更嚴重，發生桃園旅館改3+11的那個事情，還有疫苗的問題等等。所以黃國昌委員曾經談過，總質詢以前不是只有一個專案報告，那一次沒有錯，除了總質詢以外，3個專案報告。第一個專案報告是什麼？第一個專案先來報告的是3+11專案報告，是在那年9月17日，也是那一次專案報告的時候，國民黨佔領主席台說你這個專案報告寫得太rough，不給蘇院長上去專案報告，反正那時候有四個報告，包括總質詢總共四個報告，都是大家協商好簽名的。第一個專案報告是9月17日3+11的專案報告；第二個就是疫苗的專案報告，是9月22日；第三個是9月23日疫苗追加預算的報告，這三個專案報告，再來一個是總質詢，總共一個總質詢、三個報告。第一個，9月17日3+11那個報告，國民黨認為那個3+11寫得不夠理想，佔領主席台不讓你報告。接下來就往下跳了，第二個專案報告就來了，9月22日，那樣是朝野協商嘛！就往下走了，疫苗的專案報告，再下來就是預算的追加，再來是總質詢，換到9月24日總質詢那一次，國民黨再佔領主持台，所以走到報告事項以後就沒有進行。,內文,0.0,0.0,,,,,
最後一次，9月28日總質詢，報告事項都處理完畢，就開始進行總質詢。進行總質詢的時候，第一個上台的是邱顯智，上台問了五分多鐘的時間，國民黨在底下鬧，乃至於用擴音器，後來邱委員問了五分多鐘以後問不下去他就下台。接下去的費鴻泰委員、陳玉珍委員都在台下，他們都是喊到他不上台，一路就跳掉了。一路跳掉，後來費鴻泰委員再來找我，這是講事實，我講錯了都可以更正。結果老費就跟我講說：不行，老柯，我沒有總質詢。我說：你自己不上台。好啦，好啦，大家就簽了這一份朝野協商，等一下都會發給大家。這份朝野協商的內容就是，有關於各黨團同意恢復9月28日之質詢，另依議事處原定名單繼續，10月8日重新開始質詢。不管是費鴻泰、陳玉珍，被跳過的人重新再來。這是一個處理方式。,內文,0.0,0.0,,,,,
立法院坦白講，我們共同維護一個憲法所賦予的質詢權，這是我們共同的目標，今天也不是我給你漏氣，好像是誰對誰錯，今天不爭辯這個，我們是要把事情圓滿解決。有議事規則，也有慣例，也有大家怎麼協商等等，基本上我比較期待的就是今天大家冷靜地想一想。,內文,0.0,0.0,,,,,
傅崐萁總召談的案例是30年前的案例，以後就不會再發生，因為當主席的人都知道怎麼去處理，有時候是休息一下、叫一下人、稍微等一下，有時候劉松藩院長就進去休息。劉松藩院長在處理議事上很大的爭議、衝突的時候，韓院長你也碰到過，他說休息10分鐘，結果一個禮拜都不出來。過去都有這樣的案例，大家講好再來開會。,內文,0.0,0.0,,,,,
我是覺得，3月15號那個總質詢有一些mistake，就是中間有一個環節稍微有一點差錯，這個是可以調整改進的啦！重點是我們不要為了這件事情在那邊吵吵嚷嚷，藍綠各自動員。上次我話講完以後就不再發言了，我希望趁這一次把我看到、我覺得應該怎麼處理的提出來向各位黨鞭就教。那天周萬來秘書長也有講，這個循慣例也可以處理，當然，黃國昌委員說沒有關係，他尊重韓院長的態度。有關民眾黨的態度，黃珊珊本來就是說他認為應該重新再來，也尊重韓院長的態度，現在黃珊珊委員又變更了，沒有關係。我講最終極的態度，上次我們看到黃國昌總召也是講尊重韓院長就好，所以今天是不是大家共同來想出一個方法，也給韓院長一個裁示的空間？,內文,0.0,0.0,,,,,
我的座位對面有3位國民黨的黨團代表，尤其是傅總召，請你再思考一下。,內文,0.0,0.0,,,,,
主席：謝謝柯總召的發言。,內文,0.0,0.0,,,,,
接下來請傅總召。,內文,0.0,0.0,,,,,
傅委員崐萁：我們請書記長。,內文,0.0,0.0,,,,,
主席：好，請洪書記長。,內文,0.0,0.0,,,,,
洪委員孟楷：好，感謝院長再次召開這個協商。剛剛我們沒有打斷，讓柯建銘總召一個人講了快20分鐘……,內文,0.0,0.0,,,,,
柯委員建銘：暢所欲言。,內文,0.0,0.0,,,,,
洪委員孟楷：好，暢所欲言，但是到目前為止，我還是沒有聽懂到底重點是什麼。重點到底是什麼？怪了沒收質詢、怪了議事人員說不追究責任，但是通篇沒有講說到底當天該在現場的委員為什麼沒有在應該開會的時間到現場。就是那麼簡單的道理嘛！,內文,0.0,0.0,,,,,
柯委員建銘：我跟你講這麼清楚……,內文,0.0,0.0,,,,,
洪委員孟楷：沒關係，剛剛柯總召您暢所欲言，現在我不會用到20分鐘，您放心，但是我一個、一個把它講出來：第一，當天到現場的委員應該要在就應該要在；其次是議事人員，我們還是強調，立法院是113席立法委員所組成的，我們的議事人員都非常盡責也非常優秀，但是議事人員不應該當一個保母，議事人員也不用當一個應該要提醒委員什麼時候要到、什麼時候不用到的人。議事人員做的是什麼？是提醒、告知你質詢的順序，並不是告訴你質詢的確切時間，因為即便前一個委員的質詢時間是30分鐘，他也有可能沒用完30分鐘，所以議事人員在現場是告知各委員辦公室或各委員質詢的順序，並非質詢是什麼時候。我相信沒有一個議事人員敢「大主大意」打電話到委員辦公室說你就是3點上場，絕對不會！所以內行人不用講外行話，今天也不用把責任推給議事人員，更何況議事人員當天，在上一次協商的時候就已經把紀錄給秀出來，至少議事人員在上午通知一次，下午通知一次，一天裡面通知兩次下午應該要質詢的委員，而且全部都有告知順序，所以簡單來講，現場委員沒有在，是委員的責任。再者，剛剛柯總召講的，今天朝野協商，我想尊重一個開會的程序，尊重院長召開會議，今天柯總召、吳思瑤委員是最先到場，之後我們也都陸續到場，在開會的時候就是要坐在現場，不然你也不知道什麼時候你會來發言……,內文,0.0,0.0,,,,,
柯委員建銘：我是提早，在外面等你們，我提早10分鐘到。,內文,0.0,0.0,,,,,
洪委員孟楷：非常好，所以我也希望未來所有的委員都以柯總召今天的表現為標竿，柯總召都可以提早10分鐘到，來把握自己開會的權利，就不用再講說你自己本身沒有到，然後你現在講說要回返。再者，我覺得最重要的是什麼？每一次院長在主持行政院院長施政報告進行質詢的時候，都有宣告事項，來！我直接清楚明白唸給大家聽，院長，就是主席的施政報告事項裡面講說，在進行質詢之前先做下列兩項宣告，其中第二項，依登記次序輪到質詢之委員如不在場，以放棄質詢論；採聯合質詢時，其中質詢委員如不在場，亦以放棄質詢論，詢答時間不予併入。所以每一次院長在召開行政院長施政總質詢的時候，是不是都有做這個宣告事項？有。那請教，今天是大家不尊重我們自己共同選出來的院長嗎？還是根本聽都沒在聽？明明都已經有通知、已經有提醒你了，你自己沒有到現場，那沒有到現場就是，如果輪到質詢的委員如不在場，就以放棄質詢論。我想我們的議事人員或是我們的院長，應該沒有責任或沒有義務要一個一個去問說，今天沒有在現場的委員，你到底是要放棄質詢還是不放棄質詢？更何況今天如果說真的，我們到現在還看到民進黨團對於院長的不尊重，到現在還講說是院長沒收質詢，我想自己沒有在現場，就不是院長沒收質詢，而是因為你沒有在場，院長唸了三次之後，你人沒在現場。,內文,0.0,0.0,,,,,
最後，既然要說共同維護我們的議事規則，跟共同維護憲法保障的權利，我覺得第11屆的國會大家都應該展現新的民意，所以如果未來你自己委員30分鐘的質詢，你自己要縮減成15分鐘，你自己的委員明明可以口頭質詢，你改成書面質詢，然後改成書面質詢之後，還對外、對媒體講說是因為被院長沒收質詢怕了，所以我改成書面質詢，我覺得這也是似是而非啊！對！我也聽不懂啊！因為就是有貴黨團的委員提出這樣的一個講法，所以今天既然柯總召也聽不懂有這樣的講法，我們也聽不懂啊！我也覺得非常的訝異，居然有委員講說他改成書面質詢，是因為被韓國瑜院長沒收質詢怕了，所以他至少提出書面質詢，有質詢到，我覺得這種積非成是、似是而非的言論，我們不能再有。,內文,0.0,0.0,,,,,
我也在這邊再提，院會跟委員會是不同的，所以我這邊也先破題，可能等一下吳思瑤委員會提說，洪孟楷委員你上禮拜四在國防外交委員會你也有再補的部分，本席再一次的強調，委員會跟院會是完全不同的概念……,內文,0.0,0.0,,,,,
吳委員思瑤：我沒有要提這個。,內文,0.0,0.0,,,,,
洪委員孟楷：院會開始的時候會有主席宣告事項，質詢未到的視同棄權，但委員會沒有，而且以前的委員會更盡責的還有兩輪發言、三輪發言，所以針對委員會不用拿來做一樣的類比，而我們現在探究的就只是一個大是大非，既然已經在上禮拜五院會的時候有確定上一次會議的議事錄的話，我想議事規則該怎麼規定就怎麼做，我們後續依法行政、有法可循，我想這才是我們面對新國會，三個黨團大家共同遵守的一個目標。以上，謝謝。,內文,0.0,0.0,,,,,
主席：謝謝洪書記長的發言，那傅總召跟林副書記長就由洪書記長代表了。那我們請國昌總召表示意見，謝謝。,內文,0.0,0.0,,,,,
黃委員國昌：謝謝院長。老實說，我有點不太瞭解今天到底要協商什麼事情，但是院長有通知，基於對院長的尊重，所以人還是來了。我們黨團有討論過了，我們的立場是，如果是要討論那一天有人時間不在而沒有質詢的事情，我們黨團的立場就是按照議事規則走，沒什麼好協商的，我先把結論講在前面，因為其實那天的爭議跟我們一點關係也沒有，我們既不是人不到的人，也不是提出什麼指控的人，所以我們大概就表達這樣的看法。只是後來發生這個爭議，我們後來就去找到底發生什麼事，我後來看到有人說院長禮拜五下午已經要出去玩，還是要去喝酒。我看院長也沒有出去玩，也沒有去喝酒，人在立法院裡啊！第二個我困惑的事情是，說周萬來秘書長有在旁邊提醒你要先休息，我看也沒有這樣的事啊！因為我從外面得到的訊息，就是媒體上面在散播的一些訊息，結果發現竟然全部都是假訊息，所以我就有一點覺得怪。那天早上又說你要接待外賓，所以本來應該可以早上質詢的委員沒有質詢，但我負責任地去看那天早上質詢的時間點，王鴻薇委員質詢的時間已經是12點08分了，12點08分不就是應該要休息嗎？還是本院的議事規則是12點08分如果有委員希望質詢，可以繼續下去，大家不要休息，如果有這樣子的規則，可能也拜託院長跟秘書長讓其他黨團的成員知道，以後大家就一樣的規則，比照辦理。,內文,0.0,0.0,,,,,
所以最後針對這個事情，說你疏於督導院務，又不熟悉議事運作，罔顧立委質詢權益。我大概負責任的把過去發生的一些事看完了，因為我們黨團成員大家討論，發現沒有這樣子的事項，所以我們的態度是覺得這個事情有什麼好協商的，就按照議事規則走嘛！只不過最後就是，上次院長基於善意，找大家來稍微商量，我們的立場沒改變，你如果要問本黨團的真意，就這個事情不要浪費大家勞力、時間、費用，各自有各自的立場，那就各自向社會表述、向社會負責，這樣就好了，真的不要浪費大家勞力、時間、費用坐在這個地方。第二個，如果院長有很多方方面面的考慮，之前我公開說過，為了要給你最大迴旋的空間，所以你如果有什麼特別的考慮、要做什麼特別的處理，我們黨團也會尊重，以上，說明如上。,內文,0.0,0.0,,,,,
主席：好，謝謝民眾黨的黃國昌總召發言……,內文,0.0,0.0,,,,,
黃委員國昌：我還有必要留在這裡嗎？,內文,0.0,0.0,,,,,
主席：您再待一下。,內文,0.0,0.0,,,,,
黃委員國昌：院長，我還要再待多久？,內文,0.0,0.0,,,,,
主席：再一下。,內文,0.0,0.0,,,,,
我們現在請思瑤幹事長。,內文,0.0,0.0,,,,,
吳委員思瑤：好，謝謝院長，謝謝各黨鞭珍貴的時間。今天大家坐在這裡就是依據我們立法院的職權行使法第六十八條「為協商議案或解決爭議事項，得由院長或各黨團向院長請求進行黨團協商。」所以民主進步黨團我們也循這個程序正式去函給院長，謝謝院長今天就邀集了這個協商。今天在解決的就是爭議事項，所以就是各黨團大家共同一起來解決，一起來發揮智慧，3月15日發生的事情，我想就是A、B、C三件事，如果今天回過頭來，我覺得大家今天都是心平氣和，我們希望能夠維持朝野的和諧，A、B、C三件事，就是A釐清真相，釐清當天發生的始末；B就是我們共同智慧地來解決，能不能夠把3月15號的爭議，用一個智慧的方式讓大家能夠獲得各方都覺得comfortable的解決，我相信院長也有這樣的智慧；C就是未來精進的方案，讓大家都有所依循。,內文,0.0,0.0,,,,,
我在立法院的時間不長也不短，大概就是9年的時間，確實過去都沒有發生過這樣的狀況，不管從王金平院長、從蘇嘉全院長到游錫堃院長，立法院適用的都是同一套議事規則，也都是同樣我們訓練有素，而且都非常認真的議事人員、同樣的作業規程，就是同樣的議事規則、用同樣的作業程序，但卻發生了以前沒有發生的事情，所以我們確實就應當來檢討。,內文,0.0,0.0,,,,,
剛剛柯總召花了滿多的時間還原當天的事實，我想我只要講一個重點，我就以我9年在立法院的經歷，我真的是看見我們議事人員非常地認真，質詢的順序不需要議事人員來提醒，因為質詢的順序都會有公文書，大家很清楚地知道，但是質詢的時間就有賴議事人員協助提醒了，這一直是這樣子，我也真的很感謝議事人員都會提早告訴我的辦公室，委員今天大概是下午幾點幾分這些提醒我們都非常地感謝。當天在這個過程當中，當然也是一連串地，早上有院長接見外賓，然後陳亭妃改書面，然後到下午羅明才委員及時趕不回，然後才有這連續的事情。,內文,0.0,0.0,,,,,
所以我覺得我們今天在這裡就是很和氣，也不用說是誰遲到、誰不在場，從以前到現在我們都知道，質詢時間委員們就是要在議場，但是準備時間大家都在院區、在自己的辦公室看螢幕，然後隨時緊盯。這也是為什麼我們立法院花了民脂民膏，我們有472台電視，在立法委員的每一個辦公室，包括公共空間，從中興大樓、青島一館、二館，再到議場，就是院區，立法院有472台電視，就是要協助立委跟幕僚可以隨時掌握議事程序，然後知道我什麼時候要依時間按部就班地到你的會場，不管是院會或者是委員會。這都是長久以來大家非常習以為常的國會日常，只是當天就不免有一連串的意外，我覺得現在也不要去指責誰，不要指責院長，也不要指責議事人員，當然我也覺得不要去指責這些他們認知上是依時間到場的委員。不要再指責，我們就是希望釐清事實，然後解決之道就是未來怎麼樣大家可以改善。,內文,0.0,0.0,,,,,
所以講到這裡，我就要提出，剛剛柯總召當然也有提到，過去都有案例，不管是廖正井委員2014年9月19號，王金平院長他是現場就協商，有費鴻泰、柯建銘、葉津鈴委員共同簽字，各黨團同意廖委員正井繼續進行政黨協商，這個是過去有這樣子的一個案例在；又或是2021年10月5號，這是在游錫堃院長任內，是經黨團協商、朝野協商，也是各黨鞭簽字的，也恢復了費鴻泰委員的質詢權，所以都有過去的經驗跟慣例，大家只要朝野和諧、朝野協商，大家都願意就可以恢復質詢的時間，不管是發生在廖正井委員或是費鴻泰委員身上，立法院都做到了，這是第二件事情。,內文,0.0,0.0,,,,,
第三件事情，不好意思我也比較雞婆一點，我已經看到，為什麼我們急著請院長在今天召開協商？是因為明天就是總質詢的最後一天，它是司法法制組。明天就是依這個順序，結束的時間就是一直到鄭正鈐委員，我都算出來大概是下午3點45分，也就是4點前就可以結束了。如果能夠就在明天安排我們剩下4位經濟委員會那天沒有質詢的……,內文,0.0,0.0,,,,,
柯委員建銘：5位、5位。,內文,0.0,0.0,,,,,
吳委員思瑤：對不起，是5位。國民黨涂權吉委員也在裡面，民進黨4位，加上國民黨涂權吉委員是5位的話，大概就是再增加一個半小時左右，所以明天的時間是非常的available，也剛剛好，不會去增加議事人員更多的loading，要另外再排一天的時間，如果明天可以的話，當然就是一個很好的時間，又或是院長您主持，您認為要禮拜五再排，也可以，所以這是大家共同和和氣氣解決這個問題，我覺得大家將心比心啦！有一天總會有一些一連串的意外事件發生在你我的身上，也許時間就是這樣，但是每一個委員都同等的認真在準備他珍貴的質詢時間，我相信院長能夠有這樣的智慧，我相信各黨團的黨鞭都能夠有這樣的同理及雅量，我們協助把4+1位委員（4位民進黨委員加1位國民黨委員）共同希望能夠恢復的質詢時間，就今天大家一起來做好的決定，謝謝。,內文,0.0,0.0,,,,,
主席：洪書記長、首席副書記長，還有總召，差不多重點講就好，麻煩，謝謝。,內文,0.0,0.0,,,,,
請林思銘首席副書記長發言。,內文,0.0,0.0,,,,,
林委員思銘：謝謝院長、副院長。首先我要回應思瑤，今天這件事情不是爭議事件，我想這件事情很明顯，這不是爭議事件。,內文,0.0,0.0,,,,,
第二個，我覺得我們立法院整個開會的程序依照議事規則，沒有模糊的空間，怎麼還有好像在打混戰一樣，沒有質詢到，點名過了，還可以說我要恢復質詢，我想我們新的國會正如孟楷書記長剛才講的應該要有新的氣象，所以沒有模糊的空間。,內文,0.0,0.0,,,,,
第三個，剛才思瑤講的，我們要更精進國會的相關規定，我想民進黨如果認為要精進的話，認為我們的議事規則哪裡有不妥當的，民進黨可以提出修法，但截至目前為止，我個人是覺得我們這幾年來運作得都很順暢，所以議事規則好像也沒有大問題，應該不用精進。,內文,0.0,0.0,,,,,
其實我跟剛剛國昌的想法一樣，我不曉得今天為什麼要協商，都已經翻頁、翻篇了，今天還說要協商恢復質詢權，其實我個人是覺得，今天這幾位委員在第一時間當下重重的打了院長一拳，你現在跟院長講，院長，你要恢復我的質詢權，我想任何人都應該沒有辦法有這個雅量來讓這幾位委員恢復質詢權，為什麼？剛才你一直講真相、真相，但大家都已經表態非常清楚了，所以這個真相是怎麼樣，全民都會去檢視，大家都知道，不用今天再一直講過去怎麼樣，我想我們還是按照議事規則來走。,內文,0.0,0.0,,,,,
剛才柯總召提到，我們總質詢登記發言的時候，只有規定在討論事項，出席委員請求發言，應親自向主席台議事處簽名登記，登記發言之委員，經主席唱名三次仍不在場者，視為棄權，只有在立法院議事規則第二十八條有規定。總召，但是我要提醒你，剛才孟楷講的，在一開始主席就已經宣布，宣告事項就已經提了，經過三次點名，唱名沒來，就視為放棄。我想我們法律很清楚，法律有規定的就依照法律，法律沒規定的就依照慣例，慣例都是這樣，更何況當天就已經宣告我們今天議事的程序是怎麼樣，講得很清楚了，我們哪有什麼模糊的空間說要恢復質詢權呢？我想如果立法院可以這樣做的話，沒有辦法對全民做交代啦！以上，謝謝。,內文,0.0,0.0,,,,,
主席：謝謝林思銘首席副書記長發言，現在請傅崐萁總召第一次發言，謝謝。,內文,0.0,0.0,,,,,
傅委員崐萁：謝謝院長。院長要發召集通知時，本席覺得很好奇，為什麼還要開會？但院長給我一個說法，所以今天我們國民黨還是出席，院長的說法是希望朝野能夠和諧，大家還是能夠來這裡表述清楚，讓全民能夠更加的瞭解，所以基於尊重院長、副院長，我們今天還是出席。,內文,0.0,0.0,,,,,
我要再次強調，立法院是一個百分之百民意的機構，所有朝野立委加起來就是百分之百臺灣全體人民的民意選出來的國會議員在這裡執行職務，什麼叫執行職務？除了監督政府有沒有施政效率，有沒有好好做事、有沒有腐化，還要爭取各代表區地方民意所要爭取的建設，但是開宗明義，執政者就是在施政，國會議員是來監督，不管執政黨、在野黨就是來監督的。如果執政黨監督的好，這個政權沒有腐化，它的民意支持應該是不斷堆疊，能夠得到更多人民給它鼓掌。,內文,0.0,0.0,,,,,
